key,name,ra,dec,ll,bb,sg_xx,sg_yy,sg_zz,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,velocity_gsr,velocity_lg,ref_vlos,distance,distance_em,distance_ep,distance_modulus,distance_modulus_em,distance_modulus_ep,distance_gc,distance_m31,distance_lg,distance_host,distance_measurement_method,ref_distance,M_V,M_V_em,M_V_ep,mass_stellar,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,mass_HI,mass_HI_ul,host,confirmed_real,confirmed_galaxy,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,rhalf,rhalf_em,rhalf_ep,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,surface_brightness_rhalf,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,ref_structure,ref_structure_king,ref_structure_sersic,metallicity,metallicity_em,metallicity_ep,metallicity_type,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,age,age_em,age_ep,ref_age
lacerta_1,Lacerta I,344.5509166666666,41.30619444444444,101.0962317,-16.7149811,575.03,-259.35,395.86,,,,,,,,-198.4,1.1,1.1,10.3,0.9,0.9,,27.81,106.84,Martin2014ApJ...793L..14M,744.73,16.95,17.35,24.36,0.05,0.05,746.27,260.25,400.69,260.25,,Savino2022ApJ...938..101S,-11.21,0.3,0.3,6.72,7.71,0.08,0.07,,,4.97,m_031,1,1,13.15,0.3,0.3,Rhode2023AJ....166..180R,3.13,0.05,0.05,677.54,18.6,19.23,520.47,14.97,15.43,-64.0,1.0,1.0,0.41,0.01,0.01,,25.94,,,,,,,3.18,0.05,0.05,0.83,0.03,0.03,,,,0.71,Putman2021ApJ...913...53P,Rhode2023AJ....166..180R,,Rhode2023AJ....166..180R,-2.0,0.1,0.1,spectroscopic,-2.0,0.1,0.1,,,,,Martin2014ApJ...793L..14M,,,,,,,,,,,,,,,,
m_032,M 32,10.674125,40.86511111,121.1498965,-21.9763885,688.01,-309.43,167.1,,,,,,,,-199.0,6.0,6.0,92.0,5.0,5.0,,-13.18,67.0,McConnachie2012AJ....144....4M,772.68,21.06,21.65,24.44,0.06,0.06,776.61,6.48,384.6,6.48,,Savino2022ApJ...938..101S,-16.34,0.1,0.1,8.77,8.85,0.07,0.07,,,5.22,m_031,1,1,8.1,0.1,0.1,McConnachie2012AJ....144....4M,0.47,0.05,0.05,105.2,11.37,11.72,91.19,9.82,10.07,159.0,2.0,2.0,0.25,0.02,0.02,,17.03,,,,,,,,,,,,,,,,1.18,Putman2021ApJ...913...53P,McConnachie2012AJ....144....4M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0205,NGC 205,10.09375,41.68638889,120.717803,-21.1377936,746.69,-324.08,188.81,,,,,,,,-246.0,1.0,1.0,35.0,5.0,5.0,,-58.02,22.23,McConnachie2012AJ....144....4M,835.6,22.77,23.41,24.61,0.06,0.06,839.5,59.97,447.54,59.97,,Savino2022ApJ...938..101S,-16.51,0.1,0.1,8.84,8.71,0.14,0.13,,5.61,,m_031,1,1,8.1,0.1,0.1,McConnachie2012AJ....144....4M,2.46,0.1,0.1,596.67,28.56,30.08,450.57,46.9,43.89,28.0,5.0,5.0,0.43,0.1,0.1,,20.33,,,,,,,,,,,,,2.5,0.19,0.19,,Putman2021ApJ...913...53P,McConnachie2012AJ....144....4M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pegasus_5,Pegasus V,349.6158333,33.35888889,101.4910579,-25.6126205,505.48,-337.5,330.48,,,,,,,,,,,,,,,,,,691.83,31.14,30.94,24.2,0.1,0.095,693.34,249.82,346.26,249.82,,Collins2022MNRAS.515L..72C,-6.3,0.2,0.2,4.75,,,,,,,m_031,1,1,17.9,0.2,0.2,Collins2022MNRAS.515L..72C,0.4,0.1,0.2,79.54,29.46,30.52,79.15,29.06,30.24,96.0,57.0,47.0,0.01,0.01,0.01,,26.76,,,,,,,,,,,,,,,,,,Collins2022MNRAS.515L..72C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pegasus_7,Pegasus VII,345.455417,32.097778,97.3878815,-25.2802852,520.77,-367.1,398.71,,,,,,,,,,,,,,,,,,751.62,59.79,61.21,24.38,0.18,0.17,752.61,293.92,418.37,293.92,hb,Smith2025ApJ...983...59S,-5.7,0.2,0.2,4.51,,,,,,,m_031,1,1,18.68,0.2,0.2,Smith2025ApJ...983...59S,0.8,0.2,0.1,172.83,34.13,36.78,120.61,30.56,32.22,40.0,9.0,12.0,0.5,0.2,0.1,,28.28,,,,,,,,,,,,,,,,,,Smith2025ApJ...983...59S,,,-2.0,,,isochrone,,,,,,,,,-2.0,,,Smith2025ApJ...983...59S,,,,,,,,,10.0,,,Smith2025ApJ...983...59S
perseus_1,Perseus I,45.347666666666655,40.98483333333333,147.818198,-15.5235742,667.73,-173.9,-143.14,,,,,,,,-326.0,3.0,3.0,4.2,4.2,3.6,,-212.57,-145.1,Martin2014ApJ...793L..14M,704.69,19.2,19.74,24.24,0.06,0.06,711.33,339.58,394.11,339.58,,Savino2022ApJ...938..101S,-8.87,0.3,0.3,5.78,6.67,1.03,0.55,,,4.82,m_031,1,1,15.37,0.3,0.3,Rhode2023AJ....166..180R,1.4,0.06,0.07,286.41,15.27,15.67,272.22,17.0,16.3,-58.0,21.0,25.0,0.09,0.06,0.06,,26.88,,,,,,,1.39,0.07,0.07,0.7,0.1,0.1,,,,0.56,Putman2021ApJ...913...53P,Rhode2023AJ....166..180R,,Rhode2023AJ....166..180R,-2.0,0.2,0.2,spectroscopic,-2.0,0.2,0.2,,,,,Martin2014ApJ...793L..14M,,,,,,,,,,,,,,,,
pisces_7,Pisces VII,20.419,26.391,131.3064958,-35.9885564,733.81,-541.24,18.48,,,,,,,,,,,,,,,,,,912.01,80.25,87.99,24.8,0.2,0.2,916.37,282.15,552.33,94.12,,Collins2024MNRAS.528.2614C,-6.0,0.3,0.3,4.63,,,,,,,m_033,1,1,18.8,0.3,0.3,Collins2024MNRAS.528.2614C,0.67,0.1,0.2,175.12,40.98,44.44,175.12,40.98,44.44,96.0,36.0,32.0,,,,0.1,28.79,,,,,,,,,,,,,,,,,,Collins2024MNRAS.528.2614C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangulum_4,Triangulum IV,22.16220833333333,30.984333333333336,132.2572504,-31.2127237,794.99,-488.52,17.46,,,,,,,,,,,,,,,,,,933.25,42.0,48.49,24.85,0.1,0.11,937.95,258.05,564.06,76.43,,Ogami2024arXiv240707481O,-6.39,0.52,0.54,4.79,,,,,,,m_033,0,0,18.46,0.52,0.54,Ogami2024arXiv240707481O,6.5,1.3,1.5,1748.78,380.86,393.11,1517.54,361.95,365.96,90.0,47.0,56.0,0.21,0.14,0.19,,33.09,,,,,,,,,,,,,,,,,,Ogami2024arXiv240707481O,,,-1.9,0.08,0.08,isochrone,,,,,,,,,-1.9,0.08,0.08,Ogami2024arXiv240707481O,,,,,,,,,,,,
agc_249525,AGC249525,214.47458333333333,17.546111111111113,11.7809155,67.8766519,-457.91,1853.27,849.03,,,,,,,,48.0,,,,,,,78.85,45.7,Rhode2023AJ....166..113R,2089.3,0.0,0.0,26.6,,,2086.32,2539.66,2292.78,,,Rhode2023AJ....166..113R,-6.87,0.03,0.07,4.98,,,,,6.84,,,0,0,19.73,0.03,0.07,Rhode2023AJ....166..113R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,0.67,0.67,,Rhode2023AJ....166..113R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agc_268071,AGC268071,243.23167,14.3459167,28.2401727,41.522484,-139.89,331.28,442.46,,,,,,,,109.0,,,,,,,209.67,195.03,Rhode2023AJ....166..113R,570.16,0.0,0.0,23.78,,,564.84,1083.96,774.19,,,Rhode2023AJ....166..113R,-6.99,0.1,0.32,5.03,,,,,5.31,,,0,0,16.79,0.1,0.32,Rhode2023AJ....166..113R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,0.08,0.08,,Rhode2023AJ....166..113R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agc_749235,AGC749235,186.04125,26.23111111,219.7669777,83.8428288,38.37,2703.67,10.22,,,,,,,,288.0,,,,,,,277.82,245.85,Karachentsev2013AJ....145..101K,2703.96,0.0,0.0,27.16,,,2704.64,3084.05,2874.14,,,Karachentsev2013AJ....145..101K,-7.67,,,5.3,,,,,6.06,,,1,1,19.49,,,Karachentsev2013AJ....145..101K,0.12,,,94.39,,,44.27,,,,,,0.78,,,,24.13,,,,,,,,,,,,,0.67,,,,Karachentsev2013AJ....145..101K,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antlia_1,Antlia,151.0170833,-27.33111111,263.0970707,22.3122546,-712.13,606.43,-928.94,,,,,,,,362.0,2.0,2.0,,,,,137.95,66.35,Barnes2001AJ....122..825B,1318.26,0.0,0.0,25.6,0.07,0.07,1319.18,2003.02,1650.53,,trgb,Newman2024ApJ...966..175N,-10.4,0.2,0.2,6.39,,,,,5.84,,,1,1,15.2,0.2,0.2,McConnachie2012AJ....144....4M,1.2,0.12,0.12,459.21,45.34,45.76,355.47,37.29,37.28,135.0,5.0,5.0,0.4,0.04,0.04,,25.92,,,,,,,,,,,,,1.7,0.16,0.16,,Putman2021ApJ...913...53P,McConnachie2012AJ....144....4M,,,-1.6,0.1,0.1,isochrone,,,,,,,,,-1.6,0.1,0.1,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
antlia_b,Antlia B,147.23375,-25.99,259.4146249,21.0783463,-667.84,599.65,-1007.03,,,,,,,,375.5,1.5,1.5,8.0,1.4,1.6,,150.82,81.66,Zoutendijk2021arXiv211209374Z,1348.96,0.0,0.0,25.65,0.1,0.1,1350.38,2013.65,1669.29,88.38,,Hargis2020ApJ...888...31H,-9.79,0.6,0.6,6.15,7.14,0.18,0.16,,5.49,,ngc_3109,1,1,15.86,0.6,0.6,Sand2015ApJ...812L..13S,0.72,0.07,0.07,281.96,27.06,27.31,235.7,24.24,24.24,4.0,12.0,12.0,0.3,0.05,0.05,,25.64,,,,,,,,,,,,,0.72,0.05,0.05,,Sand2015ApJ...812L..13S,Sand2015ApJ...812L..13S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddo_044,DDO 44,113.5479167,66.87972222,149.0987343,28.9584398,2539.98,1484.82,-366.11,,,,,,,,,,,,,,,,,,2964.83,0.0,0.0,27.36,0.07,0.07,2970.93,2627.4,2774.19,237.34,,Carlin2019ApJ...886..109C,-12.9,,,7.39,,,,,,,ngc_2403,1,1,14.46,,,Carlin2019ApJ...886..109C,0.74,0.02,0.02,637.84,16.99,17.15,403.41,10.75,10.85,,,,0.6,,,,23.7,,,,,,,,,,,,,,,,,,Carlin2019ApJ...886..109C,,,-1.6,0.3,0.3,isochrone,,,,,,,,,-1.6,0.3,0.3,Carlin2019ApJ...886..109C,,,,,,,,,,,,
ddo_099,DDO 99,177.7223,38.8801,166.1956761,72.7462165,674.1,2503.22,-96.01,,,,,,,,251.0,4.0,4.0,,,,,272.1,256.98,McConnachie2012AJ....144....4M,2594.18,0.0,0.0,27.07,0.14,0.14,2596.53,2821.62,2682.35,,,McConnachie2012AJ....144....4M,-14.16,0.09,0.09,7.9,,,,,,,,1,1,12.91,0.09,0.09,Carlsten2021ApJ...922..267C,1.3967,0.0668,0.0668,1052.9,49.69,50.15,736.94,38.36,38.0,,,,0.51,0.02,0.02,,23.75,,,,,,,,,,,,,,,,,,Carlsten2021ApJ...922..267C,,,-2.13,0.22,0.22,isochrone,,,,,,,,,-2.13,0.22,0.22,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
ddo_113,DDO 113,183.74125,36.21888889,161.1015963,78.060458,558.92,2896.87,73.62,,,,,,,,284.0,6.0,6.0,,,,,305.54,286.76,McConnachie2012AJ....144....4M,2951.21,0.0,0.0,27.35,0.06,0.06,2952.81,3206.98,3057.2,133.12,,McConnachie2012AJ....144....4M,-12.2,0.1,0.1,7.11,,,,,,,ngc_4214,1,1,15.15,0.1,0.1,McConnachie2012AJ....144....4M,0.7267,0.025,0.025,623.38,21.15,21.34,494.29,25.88,25.78,40.0,2.0,2.0,0.37,0.05,0.05,,24.84,,,,,,,,,,,,,,,,,,Garling2020MNRAS.492.1713G,,,-1.99,0.21,0.21,isochrone,,,,,,,,,-1.99,0.21,0.21,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
ddo_125,DDO 125,186.920417,43.495556,137.7580231,72.9422475,757.45,2454.23,266.66,,,,,,,,194.9,0.2,0.2,,,,,247.97,239.49,McConnachie2012AJ....144....4M,2582.26,0.0,0.0,27.06,0.05,0.05,2584.04,2762.6,2645.63,,,McConnachie2012AJ....144....4M,-14.11,0.09,0.09,7.88,,,,,,,,1,1,12.95,0.09,0.09,Carlsten2021ApJ...922..267C,1.1453,0.0547,0.0547,859.47,40.46,40.83,576.53,30.34,29.91,,,,0.55,0.02,0.02,,23.26,,,,,,,,,,,,,,,,,,Carlsten2021ApJ...922..267C,,,-1.73,0.17,0.17,isochrone,,,,,,,,,-1.73,0.17,0.17,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
ddo_147,DDO 147,191.7495,36.4775,128.406603,80.6035091,473.76,2872.39,393.31,,,,,,,,331.0,,,,,,,368.79,351.2,Tully2009AJ....138..323T,2937.65,0.0,0.0,27.34,0.08,0.08,2938.48,3193.76,3043.72,,,Tully2009AJ....138..323T,-12.7,0.09,0.09,7.31,,,,,7.46,,,1,1,14.64,0.09,0.09,Carlsten2021ApJ...922..267C,0.673,0.0335,0.0335,574.5,28.21,28.46,452.39,23.65,23.51,,,,0.38,0.02,0.02,,24.15,,,,,,,,,,,,,14.2,,,,Tully2009AJ....138..323T,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddo_190,DDO 190,216.1808333,44.52583333,82.0085345,64.4771269,683.91,2395.74,1261.35,,,,,,,,150.0,4.0,4.0,,,,,262.59,263.44,McConnachie2012AJ....144....4M,2792.54,0.0,0.0,27.23,0.01,0.02,2792.07,2914.23,2827.52,,trgb,Newman2024ApJ...966..175N,-14.16,0.09,0.09,7.9,,,,,,,,1,1,13.07,0.09,0.09,Carlsten2021ApJ...922..267C,0.5015,0.024,0.024,406.97,19.21,19.39,370.73,18.03,18.3,,,,0.17,0.02,0.02,,22.26,,,,,,,,,,,,,,,,,,Carlsten2021ApJ...922..267C,,,-2.0,0.08,0.08,isochrone,,,,,,,,,-2.0,0.08,0.08,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
eso_006-001,ESO 006-001,124.8470833,-85.14555556,297.9558393,-25.2234619,-2307.06,-1055.78,-934.99,,,,,,,,319.0,57.0,57.0,,,,,124.9,69.85,Makarova2023ApJ...943..139M,2703.96,0.0,0.0,27.16,0.09,0.09,2700.52,3283.6,2982.61,,,Makarova2023ApJ...943..139M,-12.41,,,7.2,,,,,6.11,,,1,1,14.75,,,Makarova2023ApJ...943..139M,0.2833,0.025,0.025,222.42,19.37,19.55,209.83,18.28,18.45,,,,0.11,,,,22.77,,,,,,,,,,,,,0.75,,,,Makarova2023ApJ...943..139M,Makarova2023ApJ...943..139M,,,-1.5,0.2,0.2,isochrone,,,,,,,,,-1.5,0.2,0.2,Makarova2023ApJ...943..139M,,,,,,,,,,,,
eso_274-001,ESO 274-001,228.55625,-46.8125,326.8039911,9.3341415,-2656.42,391.34,487.43,,,,,,,,522.0,,,,,,,401.23,334.73,Tully2009AJ....138..323T,2728.98,0.0,0.0,27.18,0.08,0.08,2722.28,3436.24,3078.43,1435.85,,Tully2009AJ....138..323T,-18.22,,,9.52,,,,,8.31,,ngc_5128,1,1,8.96,,,Tully2009AJ....138..323T,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,116.0,,,,Tully2009AJ....138..323T,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_294-g010,ESO 294-G010,6.6395,-41.8559,320.4139702,-74.4171349,-545.19,-1948.95,-186.69,,,,,,,,106.9,0.8,0.8,,,,,60.03,70.83,Bouchard2005AJ....130.2058B,2032.36,0.0,0.0,26.54,0.04,0.04,2030.69,2087.95,2023.45,156.22,,McConnachie2012AJ....144....4M,-11.92,0.09,0.09,7.0,,,,,5.52,,ngc_0055,1,1,14.62,0.09,0.09,Carlsten2021ApJ...922..267C,0.4577,0.023,0.023,270.29,13.4,13.52,198.61,10.58,10.53,,,,0.46,0.02,0.02,,23.14,,,,,,,,,,,,,0.342,0.017,0.017,,Bouchard2005AJ....130.2058B,Carlsten2021ApJ...922..267C,,,-1.48,0.17,0.17,isochrone,,,,,,,,,-1.48,0.17,0.17,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
eso_410-g005,ESO 410-G005,3.8813,-32.1811,357.8395792,-80.7103356,-236.16,-1908.52,-8.66,,,,,,,,158.9,1.9,1.9,,,,,151.81,176.08,Bouchard2005AJ....130.2058B,1923.09,0.0,0.0,26.42,0.04,0.04,1921.8,1861.08,1852.11,236.07,,McConnachie2012AJ....144....4M,-12.14,0.09,0.09,7.09,,,,,5.86,,ngc_0055,1,1,14.28,0.09,0.09,Carlsten2021ApJ...922..267C,0.4778,0.023,0.023,267.04,12.68,12.79,223.43,11.15,11.14,,,,0.3,0.02,0.02,,23.18,,,,,,,,,,,,,0.84,0.03,0.03,,Putman2021ApJ...913...53P,Carlsten2021ApJ...922..267C,,,-1.93,0.2,0.2,isochrone,,,,,,,,,-1.93,0.2,0.2,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
gr_8,GR 8,194.6663,14.2178,310.7289689,76.980008,-487.33,2115.08,177.17,,,,,,,,213.9,2.5,2.5,,,,,181.45,136.25,Young2003ApJ...592..111Y,2177.71,0.0,0.0,26.69,0.12,0.12,2176.53,2693.47,2418.24,,,McConnachie2012AJ....144....4M,-12.05,0.09,0.09,7.05,,,,,7.04,,,1,1,14.64,0.09,0.09,Carlsten2021ApJ...922..267C,0.474,0.0237,0.0237,299.95,14.77,14.91,234.3,12.33,12.2,,,,0.39,0.02,0.02,,23.37,,,,,,,,,,,,,9.74,,,,Young2003ApJ...592..111Y,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hedgehog_dw1322m2053,Hedgehog,200.69533,-20.898872,312.7044712,41.3773561,-1794.05,1592.15,29.03,,,,,,,,,,,,,,,,,,2398.83,0.0,0.0,26.9,0.13,0.13,2394.71,3131.85,2762.37,,,Li2024ApJ...975L..23L,-9.83,0.16,0.16,6.17,,,,,,6.0,,0,0,17.07,0.16,0.16,Li2024ApJ...975L..23L,0.2517,0.0133,0.0133,175.42,9.17,9.25,154.93,8.7,8.65,,,,0.22,0.03,0.03,,24.69,,,,,,,0.2516666666666666,0.0133333333333333,0.0133333333333333,0.56,0.03,0.03,,,,0.73,Li2024ApJ...975L..23L,Li2024ApJ...975L..23L,,Li2024ApJ...975L..23L,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hizss_3a,HIZSS 3A,105.1220833,-4.208333333,217.708123,0.0905337,281.11,184.39,-1640.86,,,,,,,,288.0,2.5,2.5,,,,,127.59,108.47,McConnachie2012AJ....144....4M,1674.94,0.0,0.0,26.12,0.14,0.14,1681.38,1919.56,1759.09,,,McConnachie2012AJ....144....4M,,,,,,,,,7.15,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18,3.03,3.03,,Putman2021ApJ...913...53P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hizss_3b,HIZSS 3B,105.1220833,-4.208333333,217.708123,0.0905337,281.11,184.39,-1640.86,,,,,,,,322.6,1.4,1.4,,,,,162.19,143.07,McConnachie2012AJ....144....4M,1674.94,0.0,0.0,26.12,0.14,0.14,1681.38,1919.56,1759.09,,,McConnachie2012AJ....144....4M,,,,,,,,,6.41,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.45,0.45,,Putman2021ApJ...913...53P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ic_3104,IC 3104,184.6916667,-79.72611111,301.4139777,-16.9507838,-2087.6,-592.05,-666.1,,,,,,,,429.0,4.0,4.0,,,,,232.67,170.22,McConnachie2012AJ....144....4M,2269.86,0.0,0.0,26.78,0.18,0.18,2265.83,2917.47,2584.81,,,McConnachie2012AJ....144....4M,-14.29,,,7.95,,,,,,,,1,1,12.49,,,McConnachie2012AJ....144....4M,2.01,,,1327.16,,,919.48,,,45.0,2.0,2.0,0.52,0.02,0.02,,24.1,,,,,,,,,,,,,,,,,,McConnachie2012AJ....144....4M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ic_4662,IC 4662,266.7866667,-64.64166667,328.5486164,-17.8496506,-2281.69,-794.05,365.71,,,,,,,,302.0,3.0,3.0,,,,,188.11,139.01,McConnachie2012AJ....144....4M,2443.43,0.0,0.0,26.94,0.17,0.17,2436.84,3021.11,2719.92,,,McConnachie2012AJ....144....4M,-15.84,0.3,0.3,8.57,,,,,,,,1,1,11.1,0.3,0.3,McConnachie2012AJ....144....4M,0.48,0.05,0.05,340.43,35.02,35.34,290.83,29.95,30.37,-69.0,4.0,4.0,0.27,0.01,0.01,,20.05,,,,,,,,,,,,,,,,,,McConnachie2012AJ....144....4M,,,-1.34,0.13,0.13,isochrone,,,,,,,,,-1.34,0.13,0.13,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
ic_5152,IC 5152,330.6735,-51.2963,343.9189919,-50.1922504,-1116.69,-1550.18,389.67,,,,,,,,122.0,2.0,2.0,,,,,80.41,72.96,McConnachie2012AJ....144....4M,1949.84,0.0,0.0,26.45,0.05,0.05,1944.86,2207.44,2046.14,,,McConnachie2012AJ....144....4M,-16.06,0.09,0.09,8.66,,,,,7.94,,,1,1,10.39,0.09,0.09,Carlsten2021ApJ...922..267C,1.3247,0.0622,0.0622,750.6,34.74,35.06,546.41,27.56,27.3,,,,0.47,0.02,0.02,,21.2,,,,,,,,,,,,,97.11,4.46,4.46,,Putman2021ApJ...913...53P,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kk_153,KK 153,188.7570833,58.3866111,127.0605366,58.609906,1569.11,2566.51,571.42,,,,,,,,127.5,0.2,0.2,,,,,232.18,244.71,Xu2025ApJ...982L..36X,3061.96,0.0,0.0,27.43,0.1,0.12,3064.52,3029.86,3021.13,,trgb,Bellazzini2026A&A...705A.253B,-10.87,0.2,0.2,6.58,,,,,6.09,,,1,1,16.56,0.2,0.2,Bellazzini2026A&A...705A.253B,0.29,0.0133,0.0133,258.05,11.7,11.81,199.89,9.06,9.15,167.0,,,0.4,,,,24.2,,,,,,,,,,,,,0.5534,0.0502,0.0502,,Xu2025ApJ...982L..36X,Bellazzini2026A&A...705A.253B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kk_258,KK 258,340.1829167,-30.79972222,17.7288638,-61.2774225,-557.16,-2151.08,746.89,,,,,,,,92.0,5.0,5.0,,,,,127.02,149.85,Karachentsev2014MNRAS.443.1281K,2344.23,0.0,0.0,26.85,0.07,0.07,2340.52,2302.7,2290.92,,,Karachentsev2014MNRAS.443.1281K,-10.61,,,6.48,,,,,,,,1,1,16.24,,,Karachentsev2014MNRAS.443.1281K,1.6,,,1091.05,,,771.49,,,,,,0.5,,,,27.4,,,,,,,,,,,,,,,,,,Karachentsev2004AJ....127.2031K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkh_86,KKH 86,208.6397,4.2444,339.045484,62.6036984,-1104.19,2230.4,688.57,,,,,,,,287.2,0.7,0.7,,,,,259.23,208.74,McConnachie2012AJ....144....4M,2582.26,0.0,0.0,27.06,0.16,0.16,2578.78,3151.77,2854.84,,,McConnachie2012AJ....144....4M,-10.65,0.09,0.09,6.49,,,,,,,,1,1,16.41,0.09,0.09,Carlsten2021ApJ...922..267C,0.2757,0.0158,0.0158,206.82,11.72,11.83,156.15,9.33,9.33,,,,0.43,0.02,0.02,,23.89,,,,,,,,,,,,,,,,,,Carlsten2021ApJ...922..267C,,,-2.33,0.29,0.29,isochrone,,,,,,,,,-2.33,0.29,0.29,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
kkh_98,KKH 98,356.3916667,38.71777778,109.0931464,-22.3773711,2055.0,-1076.55,992.96,,,,,,,,-136.9,1.0,1.0,,,,,70.85,151.56,McConnachie2012AJ....144....4M,2523.48,0.0,0.0,27.01,0.09,0.09,2525.95,1768.56,2144.14,,,McConnachie2012AJ....144....4M,-11.81,0.3,0.3,6.96,,,,,,,,1,1,15.2,0.3,0.3,McConnachie2012AJ....144....4M,0.64,0.06,0.06,468.88,43.4,43.79,360.12,33.5,33.99,-5.0,1.0,1.0,0.41,0.01,0.01,,24.54,,,,,,,,,,,,,,,,,,McConnachie2012AJ....144....4M,,,-1.94,0.25,0.25,isochrone,,,,,,,,,-1.94,0.25,0.25,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
kkr_03,KKR 3,211.79375,35.06027778,63.7098664,71.9922108,190.28,1996.5,874.11,,,,,,,,63.3,1.8,1.8,,,,,140.54,127.33,McConnachie2012AJ....144....4M,2187.76,0.0,0.0,26.7,0.12,0.12,2186.66,2459.99,2295.27,,,McConnachie2012AJ....144....4M,-9.5,0.3,0.3,6.03,,,,,,,,1,1,17.2,0.3,0.3,McConnachie2012AJ....144....4M,0.36,0.04,0.04,228.58,25.08,25.31,222.74,24.42,24.79,0.0,1.0,1.0,0.05,0.01,0.01,,25.81,,,,,,,,,,,,,,,,,,McConnachie2012AJ....144....4M,,,-2.02,0.25,0.25,isochrone,,,,,,,,,-2.02,0.25,0.25,McConnachie2006MNRAS.365.1263M,,,,,,,,,,,,
kkr_25,KKR 25,243.45,54.37111111,83.87891,44.4083527,817.34,1215.99,1245.64,,,,,,,,-139.5,1.0,1.0,,,,,41.38,67.42,McConnachie2012AJ....144....4M,1923.09,0.0,0.0,26.42,0.07,0.07,1922.49,1868.5,1855.84,,,McConnachie2012AJ....144....4M,-10.52,0.2,0.2,6.44,,,,,,5.79,,1,1,15.9,0.2,0.2,Karachentsev2001A&A...379..407K,0.4,0.06,0.06,223.07,33.07,33.37,171.27,25.53,25.89,,,,0.41,0.02,0.02,,24.22,,,,,,,,,,,,,,,,0.7,Putman2021ApJ...913...53P,McConnachie2012AJ....144....4M,,,-2.1,0.3,0.3,isochrone,,,,,,,,,-2.1,0.3,0.3,Karachentsev2001A&A...379..407K,,,,,,,,,,,,
